,Title,ROUND,Paragraph,speaker,speaker_title,speaker_role,text
15,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,15,Jason E. Estes,Executive VP & Chief Credit Officer,EXECUTIVES,"Right. Of the 34, there was 1 property that was approximately 30 days past due going into the problem or the pandemic, I shouldn't say the problem, the pandemic."
16,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,16,Jason E. Estes,Executive VP & Chief Credit Officer,EXECUTIVES,"And did that loan qualify for a modification under -- or I should ask it this way. Under the current regulatory guidelines, did that loan qualify to be modified without penalty?"
17,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,17,Jason E. Estes,Executive VP & Chief Credit Officer,EXECUTIVES,"It does. It does. And we'll see what happens with that one property. The owners are working on a few different options. So we'll see, but yes, it qualifies."
18,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,18,Jason E. Estes,Executive VP & Chief Credit Officer,EXECUTIVES,"Got it. And then on the energy portfolio, can you just review what -- what your expectation is of the size of that book? I mean do you expect that to shrink as some of these loans amortize over time? Or do you expect it to remain a similar size? Just curious what your expectations are?"
19,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,19,Jason E. Estes,Executive VP & Chief Credit Officer,EXECUTIVES,"My expectations are that the existing portfolio would shrink somewhat throughout the year. But you have to be careful here, remember, through the last downturn, we were presented with several opportunities that made sense for us to extend credit. And though, overall, I expect energy to make up less of our portfolio long term, it would not surprise me if we're opportunistic and have a few really nice opportunities that make long-term sense to extend credit."
20,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,20,Jason E. Estes,Executive VP & Chief Credit Officer,EXECUTIVES,"Okay. Got it. And then I guess switching over on thinking about the margin and with the Fed actions in March, I'm curious what your thoughts are about keeping that core margin ex the fees above the low end in that range that we've discussed before, which I think is around 4.50% to 4.60%."
21,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,21,Jason E. Estes,Executive VP & Chief Credit Officer,EXECUTIVES,"We think we're going to be within our historical ranges, where is the low point the last 5 years."
22,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,22,Matthew Covington Olney,"Stephens Inc., Research Division",ANALYSTS,Yes. I mean we think we're going to be within historical ranges.
23,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,23,Matthew Covington Olney,"Stephens Inc., Research Division",ANALYSTS,"And can you just clarify those historical ranges, I was thinking 4.50% to 4.60%, but was there something below that, that it could be temporarily?"
24,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,24,John T. Phillips,"Vice Chairman, Senior Executive VP, Secretary & COO",EXECUTIVES,If you looked at the NIM page -- what page is it?
25,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,25,Jason E. Estes,Executive VP & Chief Credit Officer,EXECUTIVES,"Executive VP & Chief Credit Officer 2016, it was 4.37% for core NIM, if I remember right."
26,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,26,John T. Phillips,"Vice Chairman, Senior Executive VP, Secretary & COO",EXECUTIVES,"The Page 8. Yes, it was 4.37% ex fee."
27,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,27,Matthew Covington Olney,"Stephens Inc., Research Division",ANALYSTS,"Got it. Okay. That's helpful. And then you disclosed some good stuff in the deck around the construction book, especially around single-family construction and developments and lot exposure, and it seems like a pretty small amount. But I'm just curious, how do you typically underwrite those loans in terms of loan to values and loan to cost?"
28,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,28,Jason E. Estes,Executive VP & Chief Credit Officer,EXECUTIVES,"On the 1-to-4 family houses, that's 100% centered in Oklahoma City and Dallas metroplexes. And so standard 80% loan-to-value. Those builders -- I'm trying to think -- I think we have 1 builder that's new to our portfolio in the past year, but that was banked by lenders that work here that worked with other institutions, and it worked with the borrower previously. So we really kind of have a stable group of builders that we support. And it's a segment that we don't have any significant concerns within that portfolio."
29,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,29,Jason E. Estes,Executive VP & Chief Credit Officer,EXECUTIVES,And what are the policies around the lot and the land development loans?
30,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,30,Jason E. Estes,Executive VP & Chief Credit Officer,EXECUTIVES,"In general, we don't do much of that, but the policies are 75% loan-to-value max, but I would give you specific data points, but there's really not enough in there to create a meaningful statistic to quote you. I mean, our -- typically, the developments that we do would be for larger homebuilders that we bank that are building their own lot inventory to chew up over -- I think in terms of 2 years, maybe 3 years max for their absorption, but typically, it's going to be 12 months to 24 months of absorption, and they're the specific end user. It's more of a means to an end, not really a product that we go out in the market."
31,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,31,Jason E. Estes,Executive VP & Chief Credit Officer,EXECUTIVES,"Okay. Yes. And I appreciate it. It's definitely a smaller size. So I definitely appreciate that. On the energy book, I think you guys answered all my questions. Great disclosures there on Slide 13. I appreciate you guys. Given us some updated stuff around how you guys view the risk of that portfolio. So great stuff."
32,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,32,Thomas L. Travis,"President, CEO & Director",EXECUTIVES,Thank you.
33,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,33,Operator,,,And the next question comes from Nathan Race with Piper Jaffrey.
34,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,34,Nathan James Race,"Piper Sandler & Co., Research Division",ANALYSTS,"Just going back to the energy book, not to beat the dead horse, but just curious if you guys can remind us how that portfolio fared during the late 2015, 2016 downturn, and just maybe how that portfolio has changed in composition. It sounds like you guys have been able to onboard some new clients in the wake of that disruption that we saw 5 or 6 years ago. So just curious how you guys look at the portfolio today versus back then and just kind of how the book generally performed from a credit quality perspective during that period?"
35,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,35,Thomas L. Travis,"President, CEO & Director",EXECUTIVES,"Yes. If I can take that, Nate, we lost $10,000 in the history of the bank on net charge-offs to the energy book. And then as far as what happened between '14 and 16, we were opportunistic, but they were very short-term in and out transactions while people were accumulating properties. And so it was in and out, in and out. Then I would say finally, the one significant change compared to 2014, '15 and '16 is we have a little bit more in midstream than we did back then."
36,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,36,Thomas L. Travis,"President, CEO & Director",EXECUTIVES,"Got it. That's super helpful. I appreciate that, Tom. And then just going back to C&I growth in the quarter, obviously, fairly strong. Just curious maybe how much of that was line of credit draws? Or is it just kind of typical blocking and tackling and taking share?"
37,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,37,Nathan James Race,"Piper Sandler & Co., Research Division",ANALYSTS,Yes. Virtually none of it was line of credit draws. That was new clients coming online.
38,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,38,Nathan James Race,"Piper Sandler & Co., Research Division",ANALYSTS,"Okay. It's great to hear. And then just general thoughts on just kind of the general lower-to-middle market commercial pipeline. Obviously, some macro slowdown and headwinds on that front. But just curious on how you guys kind of think about that overall book growing. I imagine, to your point, maybe energy and hospitality slows a little bit, along with construction in some places. But generally speaking, how you guys see the loan pipeline today and that kind of extrapolate out into net growth over the back half of this year as well?"
39,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,39,Thomas L. Travis,"President, CEO & Director",EXECUTIVES,"If I could take that one, it's quite interesting because you're really into people's psyche. And I liken it to out. And so we have this long experience, and we have this great confidence, and we like our book and we like our markets, and we see opportunities. But honestly, there aren't that many people that are interested in asking. And there are -- as I said earlier, there are people that are more opportunistic. And they're starting to appear, but it's certainly not a big a large group of people."
40,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,40,Thomas L. Travis,"President, CEO & Director",EXECUTIVES,"And so I think that that's going to evolve over the next 4 to 6 weeks, and it goes back to the virus and the testing and what's it going to look like in 4 to 6 or 8 weeks and you people feel safe enough and our model works. And we're going to be there when people are ready, but we really are keenly focused on opportunities, especially not to pick on the larger banks. However, we have some really interesting -- I wouldn't say horror stories. But clearly, the larger banks just didn't get it done the way the community banking segment did. And that has already created opportunities for us with really good groups, not desperate people, not people that don't know what they're doing, but people that are really strong. And so we would say that any meaningful growth, I would imagine, would be later in the year."
41,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,41,Nathan James Race,"Piper Sandler & Co., Research Division",ANALYSTS,"Got it. That's super helpful. And then kind of along those lines, core deposit growth was pretty strong in the quarter. And it sounds like you guys seen some good opportunities in front of you to continue to take share as well. So just curious if you expect that to also translate into pretty solid core lending growth over the next few quarters, at least, just given some of that disruption that you spoke to, Tom?"
42,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,42,Nathan James Race,"Piper Sandler & Co., Research Division",ANALYSTS,Yes. We would think. We would think it would continue the way it has. And the government programs have been very helpful to the entire country.
43,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,43,Nathan James Race,"Piper Sandler & Co., Research Division",ANALYSTS,"Right. And then so I guess along those lines, with us at 0 rates and a lot of your loan book, I think you said 90% at floors that's floating. Is there the potential that we could see some margin expansion in the back half of the year just as that core deposit growth unfolds and you're able to maybe run off some higher cost sources of funds?"
44,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,44,Thomas L. Travis,"President, CEO & Director",EXECUTIVES,"It would be really nice, but I don't think anybody in the room is predicting margin expansion. I don't know J.T. or Kelly or..."
45,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,45,John T. Phillips,"Vice Chairman, Senior Executive VP, Secretary & COO",EXECUTIVES,No.
46,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,46,John T. Phillips,"Vice Chairman, Senior Executive VP, Secretary & COO",EXECUTIVES,Yes.
47,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,47,Jason E. Estes,Executive VP & Chief Credit Officer,EXECUTIVES,"Sorry, just to clarify, not in the second quarter, but perhaps later on in the year."
48,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,48,Jason E. Estes,Executive VP & Chief Credit Officer,EXECUTIVES,"No. I think when things become more normalized, I think you could see the other side of the coin, and that would be people pushing and saying can I get our rate lowered."
49,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,49,Jason E. Estes,Executive VP & Chief Credit Officer,EXECUTIVES,"Okay. Got you. And again, really appreciate all the disclosures in the deck. Super helpful. But just to clarify on the hospitality and hotel book, you may have alluded to this, but what was the most recent occupancy rate on average across the portfolio as you have it today?"
50,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,50,Jason E. Estes,Executive VP & Chief Credit Officer,EXECUTIVES,"Yes. So what we have is -- of the 34 that we're operating over the last 10 days, I didn't average it. I went through and did different breaks of. There were 10 that were above 50%. And then 2/3, so 2/3 is 34, whatever that math works out to be, I can't remember what it was, but I just have my notes with me. 2/3, so call it, roughly 20 or a little more were operating above 30%. So between 30 and 50 -- or between more than 30 and then 10 of those were above 50%."
51,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,51,Nathan James Race,"Piper Sandler & Co., Research Division",ANALYSTS,Okay. And that's all the 43 total hotels in the portfolio.
52,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,52,Nathan James Race,"Piper Sandler & Co., Research Division",ANALYSTS,Understood. Okay. I appreciate the clarification.
53,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,53,Jason E. Estes,Executive VP & Chief Credit Officer,EXECUTIVES,Certainly. Thank you.
54,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,54,Jason E. Estes,Executive VP & Chief Credit Officer,EXECUTIVES,"Operator 34. The 43 total, that includes under construction, nonoperational. And so when I'm talking about operating properties, that's the 34 property set."
55,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,55,Jason E. Estes,Executive VP & Chief Credit Officer,EXECUTIVES,Thank you. And the next question comes from Tim Abbott with Two Lions Management (sic) [ Twin Lions Management ].
56,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,56,Jason E. Estes,Executive VP & Chief Credit Officer,EXECUTIVES,"Congrats on the strong results, and thanks for all the disclosure. So I guess first question, you mentioned that most of your hotel sponsors only need 45% to 55% occupancy to amortize their loans. I guess my question is what ADR is embedded in that assumption? Is it based on 2019 ADR?"
57,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,57,Thomas L. Travis,"President, CEO & Director",EXECUTIVES,"We -- it's historical, and we tend to gravitate towards RevPAR and so -- and I don't have a RevPAR number either. Just to say that under normal typical environments, the -- we spend a lot of time when we make a loan. We do a stress test before we make a loan, and we make these assumptions. But when this pandemic hit, we went out to the top 5 that we have, and these gentlemen have been in this business for between 20 and 40 years and second generation and some of them own 50 properties. Some of them have 20. And we specifically said, where do you need to be, just give us a number to reach debt service. And the answer was, it depends on if it's a limited -- super limited service, call it a Motel 6-type property or Quality Inn. It was 45%. And then if you get up to, call it, a Hampton inn or a Marriott Courtyard, it was environment, even if they only have 50% of the hotel occupied, they can drive enough of a room rate and create enough of a RevPAR to make debt service."
58,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,58,Timothy Abbott,,ANALYSTS,Got it. Okay.
59,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,59,Thomas L. Travis,"President, CEO & Director",EXECUTIVES,"And that's one of the reasons it's a very interesting parallel. It's very similar to Bank7. In our slide deck, we had pointed out on Page 3, the -- one of the great strengths of Bank7 is our margin, fat margins compared -- or wide margins, I should say, compared to other banks. And that's data that's just irrefutable data. Well, our customer base is very similar. These are not people that are highly leveraged or people that are in properties with a lot of staff. They have very wide margins. And so there is much less pressure on them to run at 70% or 80% occupancy. There are similarities there."
60,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,60,Timothy Abbott,,ANALYSTS,"Got it. And then my other question is on rate floors. So I think you said that 92% of your book is now at a rate floor after the 150 basis points of reductions. Do you know what that number was, what percentage of the book was already at a rate floor prior -- immediately prior to the most recent round of rate cuts, I guess, like kind of end of February?"
61,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,61,Jason E. Estes,Executive VP & Chief Credit Officer,EXECUTIVES,Kelly has that number?
62,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,62,Kelly J. Harris,Senior VP & CFO,EXECUTIVES,Yes. It was 83% prior to the rate cut.
63,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,63,William Bradford Haines,Executive Chairman of the Board,EXECUTIVES,I'm good. You all did a great job.
64,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,64,Thomas L. Travis,"President, CEO & Director",EXECUTIVES,Okay. Great. Thank you.
65,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,65,Thomas L. Travis,"President, CEO & Director",EXECUTIVES,Prior to the 50 basis point rate cut. And that was already 83. Okay. Got it.
66,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,66,Operator,,,"[Operator Instructions] All right. As there is nothing more at the present moment, I would like to return the floor to management for any closing comments."
67,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,67,Thomas L. Travis,"President, CEO & Director",EXECUTIVES,"No, we appreciate the involvement today. We're excited to move forward and cautiously optimistic that we're going to all get past this terrible condition that we're in and work together, and we appreciate anyone that's along for the ride with us, and we're keeping all of our money in this -- not all of our money, but we're substantially invested in this company, and we haven't sold any. So we're excited to move forward. Brad, do you have any comments?"
68,"Bank7 Corp., Q1 2020 Earnings Call, Apr 30, 2020",QA,68,Operator,,,Thank you. And this concludes today's conference call. Thank you for attending today's presentation. You may now disconnect your lines.
