,Title,ROUND,Paragraph,speaker,speaker_title,speaker_role,text
11,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,11,Paul D. Colvin,President of Clinical Solutions,EXECUTIVES,"Thanks. Dave, yes, I think it's a great question. And I think it comes down to the definition as you think about what accessibility means. And as Alistair said, I do think our TA mix plays a big part in that. But what we're seeing is that the sites are still very active as well in trying to engage in start-up activities. And so if you look at what we've seen to-date, just around regulatory submissions, we continue to work toward activations, and we're still seeing a high percentage of our submissions compared to prior years. So sites are still wanting to engage in getting ready for the next wave of studies. They're still also engaging in remote monitoring. We've seen a number of sites that -- where we can have access to -- remote access to EHRs and can continue monitoring. We're still seeing sites that are actively helping us to ensure patient continuity and treatment and safety reviews. So we haven't seen much of a drop-off on that part. So I think it's just -- when you think about the definition of inaccessibility, sites, especially in oncology and other areas, they're going to continue treatment of that patient. They want to continue the safety monitoring, and we're able to do that across the sites."
12,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,12,Paul D. Colvin,President of Clinical Solutions,EXECUTIVES,"So to clarify, so 10% is you can't get a CRA on site. You can't get remote access to the technology, EMR. You can't get anything. That's your kind of 10% quantification?"
13,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,13,Paul D. Colvin,President of Clinical Solutions,EXECUTIVES,"Correct. They're not allowing any site activations. They're not doing anything on regulatory submissions. They just are inundated with the COVID at this point at that level. We're seeing the other 80%, 90% that are still active in some form or fashion around continuing the continuity of those studies."
14,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,14,David Howard Windley,"Jefferies LLC, Research Division",ANALYSTS,"Okay. Understood. And then, Jason, probably for you, a follow-up -- kind of a follow-up to Eric's question. I just want to make sure, given that -- maybe I'm being too myopic here, but given that your operational path seems a little clearer because your engagement with sites is higher, and that seems to be where COVID is the most disruptive. So your operational path seems a little clearer than your others -- than your peers, but you're removing guidance and some of them have given 2Q guidance, as Eric commented. I just want to make sure that the -- and your first quarter was quite good. I just want to make sure that the kind of choice to not give guidance is not a reflection of a significant deterioration beyond March that is more precipitous. It doesn't sound like that's the case, but I just want to make sure."
15,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,15,Alistair Macdonald,CEO & Director,EXECUTIVES,"Well, can I -- Jason, can I just jump in front, sorry. I think, philosophically, Dave, on the guidance side, I think we're well prepared operationally. We're plugged in remotely right across the businesses and able to come back with sites, and we're already seeing some great optimism, sites starting to reopen in Asia Pac and actually even into Europe and some in the U.S. So we're seeing some optimism there as we reopening plan is going to look like, and it's going to be down to local governments that enable sites to get back to full kind of -- full capability, which enables us to get back to full on-site activities, which obviously drives the revenues, et cetera. So it's -- like you said, it's not because of a precipitous different, overall, that we're seeing compared to anybody else. It's just that we don't feel confident enough to pick that -- what that curve looks like on the other side of this, whether it's a V, whether it's a U, whether it's more like a check mark. I don't think anybody really knows that yet. It's unprecedented. So it's more related to our -- how we feel about that philosophically than anything else. But Jason, I just wanted to kind of add that thought process."
16,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,16,Jason M. Meggs,Chief Financial Officer,EXECUTIVES,"Yes. Yes. And Dave, just to add. We don't -- we have not seen anything precipitous in terms of the falloff post quarter 1. I think Alistair hit the remarks about pipeline and things of that nature. And we talked about the operational metrics there that have continued into the second quarter. We do have disruption. I mean, that certainly is what we see. How that stacks up to others and definitions is hard. I think that top line and how that moves through the second quarter and third quarter is the hard part, from our perspective, given the depth and duration, I think what we focus more on is, hey, we can impact our cost base in a way that is temporary and/or permanent, and we do control that, and we want to do that quickly and go deeply early, so that we can weather this as best we can early on and then tilt that back percentage-wise of the total cost base over the months and quarter. And that's what we plan to do, while we also have more opportunities in front of us if we want to extend the temporary items or we can do more permanent items. So we're focused on what we could control, and that's the cost side of things. And that's what you see coming through with the margin percentage that we wanted to get some guardrails on, as Eric put it."
17,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,17,Operator,,,Our next question or comment comes from the line of John Kreger from William Blair.
18,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,18,John Charles Kreger,"William Blair & Company L.L.C., Research Division",ANALYSTS,"I have 2 questions. Alistair, can you maybe just comment on what sort of operational performance you're seeing? And how it might compare across the U.S., Europe and Asia, particularly, as you mentioned just a few minutes ago, some of the reopenings that you're starting to see? So that's the first question. And the second question is you gave us some good stats about site accessibility. It sounds like that was primarily relating to your ability to do monitoring. How about in terms of patient ability to actually see their physicians? And how is that part of the clinical trial process holding up?"
19,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,19,Alistair Macdonald,CEO & Director,EXECUTIVES,"Sure. So on the metric side, John, we -- our regular operational metrics that we look at are driven actually from an activity basis sites -- on a site level kind of on-site visits, face-to-face time, phone visits, remote visits, kind of the real-world evidence side of the business as well. So we track them very closely. We track them by therapeutic business unit. As you guys know, we still run therapeutically. We track it by the FSP visits. So the -- whether that's in aggregate across our FSP business or by the actual customer business units that sit within there. And then we've been looking at how those have been ramping up and back down. So what we saw, obviously, is a big drop-off in face-to-face visits. We still have face-to-face visits going on. I think metrics wise about 15% of what we'd normally expect to see is still active."
20,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,20,Alistair Macdonald,CEO & Director,EXECUTIVES,"And that is actually across all regions, so U.S. and Asia, I think, more so than Europe right now. But we continue to track those. We've seen a huge pickup, obviously, in the remote numbers because as we switched, you get that transition in the 2 lines crossed. And we're at good numbers on the remote monitoring visit side. Like we said before, we've got good site engagement still. We're still plugged into the majority of our sites, still supporting them in what they need, talking to them now about how do they return to work successfully and what we can do to help them and that kind of stuff. So there's a constant the support that it needs. And obviously, there's a lot of off-site time as well. On-site time is about 30% of the overall. And then you've got TMF, so you've got kind of writing of reports and other associated activities that go along with those visits but actually kind of aren't connected to be in -- actually engage with somebody on the site or actually on the site itself."
21,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,21,Alistair Macdonald,CEO & Director,EXECUTIVES,"Second part of your question, I think, is more difficult for us to see in the metrics about how many patients are going back on site. Obviously, a lot of our sites are engaging with patients directly from their homes. So they're kind of remote to the patient as well because of social distancing protocols. We've been working with sites to make sure medication where applicable and where appropriate can be sent to a patient. We've got -- if you think about the relationship we've put in place with AiCure, we can actually watch the patient take their medication. That's what that system does. So -- and that's not plugged in on all trials, but it's on some of the CNS trials, et cetera. So we can actually make sure that patient is compliant and that kind of thing. For those patient numbers, I don't -- I'm going to ask Paul, but I don't think we have much metric around actual patients returning to sites yet. I know we're seeing it in Asia to a certain degree. And in some locations in the U.S., we've seen it's been a constant. But Paul, I don't know if we track any metric like that. Do we?"
22,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,22,Paul D. Colvin,President of Clinical Solutions,EXECUTIVES,"I mean I think the easiest metric to look at would be just dropouts, and we have not seen a lot of patient dropouts from studies. I think, again, it goes back to your original comment, Alistair, on the TA mix. Many of the conditions we're treating, patients need to have that continuity of therapy. And so they are going to continue that therapy. But I think the biggest indicator is on dropouts, and we have not seen a spike in patient dropouts from studies. We do monitor that. And we're continuing, obviously, to measure, as you said, the live visits. We actually saw a spike, an increase in the last 2 weeks around live visits. We are, as you said, between the 10% and 15% range on what visits and submissions continue to go up. So I think those are the biggest indicators that those sites are still active, and patients are still active on study."
23,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,23,Paul D. Colvin,President of Clinical Solutions,EXECUTIVES,Our next question or comment comes from the line of Erin Wright from Crédit Suisse.
24,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,24,Erin Elizabeth Wilson Wright,"Crédit Suisse AG, Research Division",EXECUTIVES,"Crédit Suisse AG, Research Division lines, generally speaking, for as a CRO or a solutions provider in this industry? Do you anticipate that being a meaningful offsetting factor for you? And have you -- I assume you're having those conversations as we speak as well with sponsors."
25,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,25,Alistair Macdonald,CEO & Director,EXECUTIVES,"Yes. Thanks, Erin. I think it's a natural part of this, right? So the impact of COVID is going to elongate trials, in general terms. You're going to see a reduction. The statistics aren't going to change. The power of these trials is not going to change. So we're still going to need 500 patients for a 500-patient trial, but it's going to take us longer to get to them. So that extends -- let's say, it's a 6-month kind of elongation of trials. That's going to expand project management time duration -- things, units that are driven by durations. And that's going to -- those things are going to get passed through to customers in some regards, which will move -- that revenue doesn't go away. It just moves to the right. Like you say, it will drive change order activity, and it will move that revenue to right effectively. So we think we see that -- those activities moving along now. There's also the shift to remote monitoring. There are some changes to the cost structure for that. And we're not -- the EMA issued guidance on what they think about remote monitoring, the changes around COVID, the day before yesterday. So we are still evaluating those regulatory comments, et cetera, and the impact. So you're going to see a reduction, if you like, in the cost of monitoring visit as it moved from on-site to remote, take out the travel time, there's -- you can't do everything that you could have done on site, so you're probably going to get 70% of the revenue for that."
26,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,26,Alistair Macdonald,CEO & Director,EXECUTIVES,"But then that's going to offset, to some degree, by the increase in project duration."
27,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,27,Alistair Macdonald,CEO & Director,EXECUTIVES,"Okay, great. And then a broader question here. Do you think some of this COVID disruption should drive any sort of stepped-up industry consolidation across the CROs? Do you think that there's opportunities there from a consolidation standpoint?"
28,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,28,Alistair Macdonald,CEO & Director,EXECUTIVES,"It's a good question. It's a question I haven't given much thought to, to be below us. We've been occupied in other ways recently, obviously. I don't know if this will be an individual driver of more consolidation. I think if the CRO, maybe some of the smaller ones without a liquidity it have problems. I don't know, maybe they become targets for consolidation, I don't know. But I don't think of the higher echelons of the business, it will drive consolidation meaningfully from what's out there already."
29,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,29,Operator,,,Our next question or comment comes from the line of Tycho Peterson from JPMorgan.
30,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,30,Tycho W. Peterson,"JP Morgan Chase & Co, Research Division",ANALYSTS,"Alistair, you mentioned recruiting patients from less affected areas. I'm just curious how successful that strategy has been in this environment. And are there other actions you're taking to increase start-up times from like a patient recruitment standpoint?"
31,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,31,Alistair Macdonald,CEO & Director,EXECUTIVES,"Tycho, I think early before the pandemic spread much wider, yes, we had some good success with diverting recruitment to other locations. We're still having some success with that. We have -- I don't think there's much out there that you can do right now to increase or enhance patient enrollment because you have the other factor, the patient's fear of going into a center if that's required as part of the recruitment. I'll ask Paul if he's got any thoughts. I'll come to Paul in a second if he's got any thoughts on that. But I don't think that we're seeing much that's really accelerating a trial at the moment, unless it's COVID-19 trial, obviously, which we have a few of those going. Paul, any thoughts on that?"
32,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,32,Paul D. Colvin,President of Clinical Solutions,EXECUTIVES,"Yes, Tycho, it's a good question. We -- I think at this point, it's global enough that there aren't places you really can go to find an offset from that perspective. I do think that, again, the mix of therapeutic areas we have, patients still are going to want to join therapy. I'd also say that some of our larger partners are also looking at action plan to start opening enrollment. Remember, part of enrollment dropoff was a decision by some of the larger client base. But I think they're reevaluating that. And I think that will be helpful as you look at enrollment as well. Sites are still actively wanting to have enrollment in many therapeutic areas. So I think we'll start to see that over time improve just because of the decisions from the client base."
33,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,33,Tycho W. Peterson,"JP Morgan Chase & Co, Research Division",ANALYSTS,"And then a follow-up on the question earlier on change order costs. I appreciate you think it will be pushed out to the right. But is your view that you will be able to pass on most of the incremental costs? And then as we think about kind of mid- trial protocol changes, how seamless will those discussions, I guess, be with the sponsors? Or how much friction could there be in terms of going back and having to redo work? And is it generally understood what the FDA is going to require to the extent that work needs to go back and be redone?"
34,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,34,Alistair Macdonald,CEO & Director,EXECUTIVES,"Well, again, I'll ask Paul for his comment as he's closer to that than me. But I do think that this pandemic posts -- sends all of our customers in the same situation. So we're not going back to customers to try and explain change orders that they don't really understand what happened. It is always a driver for getting into an argument with a customer on a change order. So I think the customers are very clear at the moment. I think we've had more engagement with customers than we even normally do, and we're a heavily engaged organization when it comes to the customer front. So we've had deep discussion -- we've got detailed discussions around the impacts. Like I said before, we're still -- the MA released its guidance on what I expect to see from remote monitoring and this situation only 2 days ago. So we're evaluating that still and how that will guide conversations around change orders. But I think our customers certainly understand, either through the trials they're running themselves or through as in other CROs that this pandemic posts in that change -- in the trial, which will lead to a change order. It's even on fixed- price trials where we have what we would call a material change addendum, this will qualify under that. It's something that's outside, completely outside of our control and expectation for trials that are up and running. So yes, I think those conversations will take place. There are -- we're already laying some of that out for customers and the expectations around that. But right now, the focus, really, has been on how do we contain -- how do we get the sites moved over to remote, how do we manage the patient loads, how do we manage to keep these trials compliant, keep the patients compliant, et cetera. And now we're moving on to what the financial impacts of moving to a remote stance and the elongation of trials."
35,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,35,Alistair Macdonald,CEO & Director,EXECUTIVES,"And of course, customers will only want to do that once they know the full impact of the change. So how long are we going to be remote, how long are we going to be delayed, et cetera, which -- so you can give them the whole packet in one go. So we're looking at that going through those discussions. Paul idea?"
36,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,36,Paul D. Colvin,President of Clinical Solutions,EXECUTIVES,"I mean if I can add to that, I think, what we've really also done is the amount of proactive communication that we've put out from our communications team. We've created lens for our clients to view what the actions are that we're taking. And to be very honest, I have a lot of interactions with our clients. I've never been prouder to be a part of this industry because I think every single client that I've spoken to, their first messaging is patient safety, continuity of this trial and the therapy for the patients. So we've been very transparent about that. And I think we're seeing a real partnership with most of our clients where they want to see that patient safety and continuity. And we're all doing the right thing to keep these trials going. So I do think we'll be able, as we work through this together, to find the right solution and make sure we're doing the right things to keep continuity for patients. I don't anticipate that being a huge headwind."
37,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,37,Tycho W. Peterson,"JP Morgan Chase & Co, Research Division",ANALYSTS,"Yes. Okay. And if I could ask just one more, just on commercial. How do you think about the recovery there? And obviously, the margin hit was significant on that side. Are there any cost saves biased towards that side of the business, or is that not the right way to think about it?"
38,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,38,Michelle Keefe,President of Commercial Solutions,EXECUTIVES,"Well, Michelle is on the phone, so we can talk about that with Michelle as well. But the cost savings, we've looked at, Tycho, corporately across the business. I think what we're seeing on the commercial side is, again, a good -- a quick and enabled switch to remote and engagement with HCPs across that business. So Michelle, any comments on that?"
39,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,39,Michelle Keefe,President of Commercial Solutions,EXECUTIVES,"Sure. So a couple of things. First, as Alistair talked about, our Deployment Solutions business quickly moved to remote engagement with customers and because of the capabilities that we've invested in, in omnichannel. And frankly, our expertise from our engagement center of accessing customers over the phone or over the web or on video as well as our Learning Solutions team. We basically took that learnings and those capabilities and taught them to our field representatives, which sounds like a little thing, but is actually a very big thing, really understanding how to navigate an office with empathy through difficult times. So the field representatives did really, really well and are already back to pre-COVID call activity through virtual channels, right? So I think that, that's really important."
40,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,40,Michelle Keefe,President of Commercial Solutions,EXECUTIVES,"I think the other thing that we've seen in regards to the pipeline, which is encouraging is we're just seeing delays in decisions. We're not seeing any customers pulling our fees back or saying that they're not going to continue to focus on the areas that they've been focusing on. So most of the issue has been pushes in decisions from a pipeline perspective, so that's why the pipeline is looking strong. So in regards to comms and consulting, those businesses work very effectively remotely. We've done multiple virtual pitches. We're winning business virtually. And so that business has been operating pretty successfully in a remote environment as well. So we're ready to go when we can get back into offices and back in to customers, but our interactions remotely have met pre-COVID level. So we're confident we have what we need to be successful throughout this delay, but then to be able to quickly get back into driving revenue and driving us there."
41,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,41,Jason M. Meggs,Chief Financial Officer,EXECUTIVES,"Yes. And then, Tycho, this is Jason here. Just to finish that off. On the margin side, as Michelle and Alistair both hit, Alistair a little bit in the prepared remarks. But we started seeing the delays there at the -- close to the end of the quarter, particularly on our field team side and things of that nature, that did roll the net revenue coming down some, and therefore, the margins did take a hit. I would say, though, when you look at our internal plan, we were only down about 1 point. Because in prior year, we had some favorable revenue mix items that pumped the margin up. So that's historically one of the lower -- this is our lower- margin quarter. So just to give a little color there in terms of the mix and then how that compares to our internal plan."
42,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,42,Operator,,,Our next question or comment comes from the line of Sandy Draper from SunTrust.
43,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,43,Alexander Yearley Draper,"SunTrust Robinson Humphrey, Inc., Research Division",ANALYSTS,"A lot of my questions have been asked and answered. Maybe, and this is probably more for Jason. You're operating very differently today when you -- as the CFO, start to look across the operations, are there areas where you say, yes, we want to get back to normal, clearly, but these are things we actually are realizing we don't have to do any more. These are expenses we don't have to spend. And I'm thinking, obviously, you guys were doing a bunch of cost savings plans and getting synergies and had ongoing initiatives. But are there material new areas you are uncovering from this unfortunate circumstance that you're saying, ""Hey, going forward over the long term, these are identifiable cost savings areas that we had not necessarily considered or contemplated before?"""
44,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,44,Alistair Macdonald,CEO & Director,EXECUTIVES,"Sandy, it's Alistair. Just -- I think this whole environment, this whole issue, really, is a driver for us to evaluate more than just cost savings. We're looking at -- we have a strategic plan -- a strategic planning cycle that we run on a 3-year basis that we're in the middle of right now. And we're looking at what are we learning from this activity, people working from home. I mean, the efficiency of people working from home has been astounding, right? People have -- everybody is at home, everybody is doing it, so that works. What does that mean for us strategically from an office footprint, location footprint perspective? We've invested wisely over the last few years, I think, to make sure everybody in the organization, I the infrastructure to enable that as well. So we're learning a lot of things from this experience, that we're using as imports to challenge current strategy, what it will mean to our strategy in the future, what it will mean in terms of customer changes. We're lobbying and questioning customers about their thoughts on it. So I think it's a bigger issue than just cost savings. They're captured in that, but also it's really strategically, how do you think about this? What other activities will this drive? How will it change the business that we work in and the way that the business operates on top of that. So we're really using this challenge as an opportunity to think harder about where we go in the future, in general terms. But Jason, questions on the cost side, what do you -- any difference in the way that we think on that?"
45,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,45,Jason M. Meggs,Chief Financial Officer,EXECUTIVES,"I would just -- I mean, yes, I think Alistair is right, obviously. I would add, we are accelerating some of the things that we already saw, Sandy, and forward-bound, pulling that forward, and those are permanent- type items. And then the other thing that we hit on that we haven't talked about, and it's nothing huge, but we did take the opportunity to look at the portfolio of services right across the business, what might not be as core as perhaps it once was or things of that nature that we think will obviously help us, longer term, as we focus on the business and help us margin-wise, too, as we come out on the other side."
46,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,46,Operator,,,Our next question or comment comes from the line of Elizabeth Anderson from Evercore.
47,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,47,Elizabeth Hammell Anderson,"Evercore ISI Institutional Equities, Research Division",ANALYSTS,"I just have a question in terms of how you're thinking, or how your conversations have been going with sponsors around virtual trials. Are people sort of receptive to that idea? Or I mean is that more of like a receptive in principle versus willing to implement now? Are there certain segments of your client base that have been more interested? Any details you could provide there would be helpful."
48,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,48,Alistair Macdonald,CEO & Director,EXECUTIVES,"Okay. So I want to make sure that definitionally, we're all talking about the same thing because what we always been an element of monitoring -- well certainly, over the last few years, risk-based monitoring or efficiency based monitoring, however you want to look at it. Virtual trials are something completely different, right? Where there's a virtual trial is where there is no investigator. We refer to them as decentralized trials. So they're a different kind of subset of trials. So decentralized, kind of easier to administer the medicine, easier to do it but through telehealth, really suits kind of more chronic diseases where the patient's self -- doing their own medication at their own set of home and maybe in a real- world setting. So we already run virtual trials in that sense. Now the remote side is we're not going on to site, but the patient is still being treated by an investigative site. And I think there's been a little bit of confusion around those to the interchangeability, if you like, of the words virtual and decentralized and remote. So we're seeing receptibility at the moment from customers to go to remote trials, to remote monitoring trials during this pandemic. And the guidance coming out from regulators is kind of working around that as well what they expect to see on the virtual trials, and we already have that capability. We deliver those in more real-world settings and less complex medicines. So it's not really a customer by customer. I think all customers are interested in virtual trials and what they can bring to them. It's more about the applicability of them by therapy and by phase of the therapy rather than customers themselves. So it's kind of a definitional thing, and I think people will interchange virtual and get virtual and remote mixed together where they are actually separate things."
49,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,49,Elizabeth Hammell Anderson,"Evercore ISI Institutional Equities, Research Division",ANALYSTS,"Yes, that's helpful. And so just to absolutely clarify, so you haven't seen like -- and none of your trials are converting from either in-person or remote to something on the virtual because that would just sort of be, from your -- the way you're positioning it is like a whole separate construct that would require a different protocol and so."
50,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,50,Elizabeth Hammell Anderson,"Evercore ISI Institutional Equities, Research Division",ANALYSTS,"Yes. Essentially, yes. I mean, Paul, any additional thoughts on that? What -- you can do the remote and the on-site together, virtual is, like you say, something different in terms of its overall construct."
51,"Syneos Health, Inc., Q1 2020 Earnings Call, Apr 30, 2020",QA,51,Paul D. Colvin,President of Clinical Solutions,EXECUTIVES,"No, I mean the only thing I would add, Alistair, I think you're spot on, which is every trial is really a customized solution. It really depends on the TA you're working in. We are doing telemedicine on a number of trials. We have -- we are using clients' systems in some instances. We have multiple models that we're putting in place. But when you think about telemedicine in a lot of the TAs we work in, you're not doing a CT scan or an infusion, typically, that way. So I think we're customizing those fits for the specific client need, but we are working across all of the above and have partners that are helping us from a telemedicine perspective to do that."
